Txhash,                        BlockTimeUnix,                        BlockTime,                        Fee(SOL),                        TokenAccount,                        ChangeType,                        ChangeAmount,                        PreBalancer,                        PostBalancer,                        TokenAddress,                        TokenDecimals,                        TokenMultiplier
Lsm8hygewfACarymFChKAXpimb3zna4HDhXUjoQD3jZTe4vDLo9AmqfNoLKTxMuvXSCN2LR5XBbjVJdn5iFbaqw,1678836886,2023-03-14T23:34:46,0.000005,8XugS7ZUZrktAmB1n6ZZVofqMoNkFueiagNrL1WKKTYW,dec,11000000000,11000000000,0,SHDWyBxihqiCj6YekG2GUr7wqKLeLAMK1gHZck9pL6y,9,1.0
3vMg571VwceikdP2iSLdZVMyGmoJrwFg2QjxrZnRzYob92h2PYGmm47aVrQ4xSBEcFHBH8ZCc2ioYt7vPUMLosiU,1674783145,2023-01-27T01:32:25,0.00011,GsN6An26JvH57xtUfUKdgqDkixyNXxBmwxVr46quQdiU,inc,1,0,1,7RkALasvsFajLR5iPPihCKczKJbAxTNxKNdiZKuGPJSB,0,1.0
bhWTWwQF9T7t1KDFcSte77ouuxovFmD2KaDNyKqR8WEJpC3vudGeP2HEFFAo7VnUMykEYGc9fJjyixnZie2LEpZ,1674783145,2023-01-27T01:32:25,0.00011,89BgPNz7mxY619d1QBuzePeYyDZ6cnjfbeq3jmcEzdje,inc,1,0,1,BBqHxTWVtYoMZAPZkoWqBRj5wKjFRQ56FXGaDYABsn4f,0,1.0
5drpqKkESbqkum2CsJQZXNxADFzoJR36nLoTGrhJowPgzodheRdtsnM7rv9bASw2VYMGJhQWnxJU3tPeUFtFCBU5,1674783145,2023-01-27T01:32:25,0.00011,CHhGE51EpQ2hbu88qLJrj6WjVZi9XT8qoht5kW2UgVm6,inc,1,0,1,3ErKf6CrUGycQtF3WsMcLm1UCeWzMteULdnt5PLxJSD8,0,1.0
XpwwVwJnCtiWgUaKXzpqZtrqkwJTR2D6MZGz57mhp6hV9gb4zGsERZmKnpEA93tCiHpDYAr9C4uGvuSdJNUQFFu,1674783141,2023-01-27T01:32:21,0.00011,3ahfn6GCRn9kWtc9zS6iuNR6KpBRYmWqSq2UFfNjfhYM,inc,1,0,1,8rrNWbSQqay5rrjTJEMnBieYSeL1kyrBGejfqrnsDYwg,0,1.0
3npk8UZzVdG28sdMC9Pmfhx7bbadpXHG7Q579s7a3Q2bPQZJv6Cu6DTWWVscBcLuzoqSBcnchhKgzpgXQECbzBc9,1674783139,2023-01-27T01:32:19,0.00011,FmJxwm84mwa6gqm8fg1PPLmjUrCT3oEWVKtqK9AK8h4w,inc,1,0,1,sxZeVEzhvSL9vJLz4zNsqAWgo4THrNQdmNzivwia4WQ,0,1.0
3oPzvBxywjyqp7XvPimRq1qXSnCVoX3pgP6kgcK9RdGs1VCGyrLbVuxtJnBinvLB4gFasFpMYkmt6wAyVQu8qcgR,1674783139,2023-01-27T01:32:19,0.00011,7Rdur6ezyN7y88VZ8xBF5B4e5RC7cAkvvyUPF7BQHX7f,inc,1,0,1,G98MURtgacQYCxybaZyoZXgHGJtWSg9phPJiz3dCFGVx,0,1.0
2H1VkG6yihhRPAe6XU3CufCoCpWtoZCLhH4bKmrpr2XKCXckotS9MXc3hQSvAUjnASbkHGnHKYGB7nZL2NoUEA3S,1674783137,2023-01-27T01:32:17,0.00011,GDQqxFwoq8eRDmuz82gE94fUJhXxSnhVrvBh2hG6kqXb,inc,1,0,1,H3X2MD5PQQzkKjbr2SkfhEDyxYWFzxRjhJcVFLyhtUZZ,0,1.0
4cLsFeq7b1DnRhrw5dc2ZyMDUHvv6bHBCn2FMRzdBZf3LNvwT3szxtUcyqKJ2GAZbhpF8KYSvGKd1X8LWXtSmEXW,1674783136,2023-01-27T01:32:16,0.00011,3Rw97o2qhLXjrEXmTnd8byXtn9AjP2522HqNFzeDDbrM,inc,1,0,1,GAK6MYGi3urRsvGhfY6JDzsYKB5h37gAXH4EGRtq6FY5,0,1.0
2YntXVbL5ZVcFhfNPXEJK8fxuRwAcEjHxZkU11W6VzdYhNhtC4umxLXxCaAECTuYy8vNJJNro4J1ckd2fxkanvDV,1674783133,2023-01-27T01:32:13,0.00011,6bUxnaPWWg6ZkWSJ7ZabShQf3YMe9qExnNNW6xnnPD6Z,inc,1,0,1,Dhr5ybx6QTpUR4SDk1tm23KQoMoZKPvvvko7cZNBm68Y,0,1.0
5E2boTzt8NKtqTXkoVRZULt1cHnJd5B3oVt3WKKjks7vNteG4NgUb47pfQv4apESQqJiw3RHunfPEgCVogL37sQQ,1674783125,2023-01-27T01:32:05,0.00011,3GLMDWxfhwvqAXgVa1N4gVEQfu7q7DHuWjxccFpmz1qF,inc,1,0,1,7c4LxHWWPDCrGkscuahC5NdTGUW9VVZWCycUnbN53kQT,0,1.0
5imebRPTR6qvca95rJhjr11XRvvjjdMu4YQsmPDGJ3zNSECAVPrS8qAggcGAWsQ9n9B74mRFpE1vPJc9TDUkYBKY,1674783118,2023-01-27T01:31:58,0.00011,7vFqiJbQoFEeZDix1AUdYRX8Un5nSP5ftdDcNkdj1rgZ,inc,1,0,1,AxXkpaDjLKNGuzWoT3gtYKSTEv2Z3SuRwq9VFimiUoFk,0,1.0
2CazjV5vbnesUq24LtviuBqVXqrt3iEXm5JcuJFCEVmAXomjZXuEpFquid3i6r8EjgAzMa1XBF9bLc8HNuCHmhKH,1674783118,2023-01-27T01:31:58,0.00011,7BBtDg17NuT7KVujnfvYTbht4oCLcfhZ75i33ABjX5jj,inc,1,0,1,GNsEGShF7uAvnu9cfnkGGqTmcrapxwBrrBXtwX1a5dX7,0,1.0
23qbwWGTfqBe9EUgfawzaniJafKCgv6YU7HXkysBnbVFc74Qh1AqMCRY57QZVuxjwG8z2BhNWsp6RPUs3NNZNAK5,1674783115,2023-01-27T01:31:55,0.00011,2yDV2hSE6sgmu8RKzrNeBkt4ae88d7crUG6xrahVZ2au,inc,1,0,1,5LJ6119TfhBcuj6aE4S4EiDgHTtCgWinmJQXQm5DAeR3,0,1.0
33TRyfnk1fkS8oYRbkq4L5JtMHG3hJzgpyCwoyMBf98VkFUHVd131X2fuTgHvNrQ44iUeea2pfPpzqZ9efSy322x,1674783113,2023-01-27T01:31:53,0.00011,4fABTGzdoJn3utCsfmFS9W41CPcP7jTQRiesjDNrX9cV,inc,1,0,1,CrdGDfwcW6PFaufA1R98oEYNxpB2nSeukASXigEd758x,0,1.0
V7sL3CXtBCmrqHodfwbqrviyFKS38pw7TzaykfSk3m7CQ92ZLpePmxpnY8XBaNNMQiqw1jTmkh6ASpK1fc7V4GH,1674783113,2023-01-27T01:31:53,0.00011,3CJ6tkjXz56q3xhBJC9fE6yMKgHTpWboqATiWiQfZ8uU,inc,1,0,1,61FNnYhoRYifEN3yNfGCKdWGeCKn3mvoEsSehTwMZgeH,0,1.0
2CRio2XdbKuBdQBciRy7vVzx5hK3AWryY8A9ENcLeEZcykLViNTSz1oUJZd2wxiKhG3wKrtkKkMXhJHdWrwS65Rx,1673477116,2023-01-11T22:45:16,0.00001,2PzkwAG5nxB5Tz9p9nVVQbcQRHHrX31DHvZMWTvnfqNv,inc,1,0,1,459cv9GvyLdZnP9EQuH9gq9bSSMk7SqzjUAf4k3fFDHc,0,1.0
5S6AAM1btSbCdrA5ZyFEiUkZQfpQxRn6VchuoT1eMKxw3L6vod8jZcG4H1e3w3gSYw2goS2udWvt4G8tGaCmZUbo,1673477096,2023-01-11T22:44:56,0.00001,F2EyaQz8g9cVByvommMEBvfCAEgArJpYYHnrdnzbRpx2,inc,1,0,1,D8LQfe3PoncPHMyGK6DCqwg9xkgbeJ42oEdd1Cc4tMeq,0,1.0
5CKjD8opDM9bESse3k3PNjiqrjkhk2KQNRKuYQcrP1XttLEkeQf5Uo7tLFT57JnthssLgZmoxihgzopdnpJMF9Rp,1673107027,2023-01-07T15:57:07,0.000005,VFoaEZKXUVAR1GWDPw8wkPyL9HRjhRKrSQHa8EJcWai,dec,1,1,0,7QbiBbDawmQsvBKUA5Bw49bApHtobQ8M4kh7zGwMA33K,0,1.0
51dM1Zms2pXY8pPqhhAgEbJLvNKk8KbXBfH4gPevAZm1E1KeB9u5cwuP26PWntCPQKJbxGsRJZ1RQikcurYjvg5X,1673106910,2023-01-07T15:55:10,0.000005,HX1zUnbz7xVfsmeiTJPCfnJeseZ1nWc3eYSwwuirwUtz,dec,1,1,0,FnQTHvMCGsUmy185PZvscknW7PNMsAHNRXcka3zAWCQZ,0,1.0
3pv1HHmeNnbLEhqPcFoH2EgowtJ1M9jnxNzCD2DtX23bCNscvMfNmtj75MQ7ngsVziGKELa6uXTa2H1Rm9pByzFQ,1673106900,2023-01-07T15:55:00,0.000005,6MQp38nDm6XavqFeVZLc2B9YzMXgvRyZCJbzyGJXPYCq,dec,1,1,0,2E9kcG2Qd24C7XahPQA6XbzACzGpfykmcT4ECM7NE2nG,0,1.0
41iz7Sq7m1sTCcevHo1RY2XMnWJGchMTrB9QYmdfuoraa8myJov6PTc6spRSf3XFWXmRnWXo63WXMY3acqqx7QNn,1673106887,2023-01-07T15:54:47,0.000005,4qddhPoK6Fxumjr4mndLhF3a5VmbouenC6SzFPPmhZzy,dec,1,1,0,BGgRCLzg3W74cjm1Wgbmnd4ZDhPS6NCjXWXpbmwNUpKP,0,1.0
2BmPbQhsEC7nngoKBPEbEn5f6zDpyK5KGBGgtnxqgoP2z8mXL4WwzMY5AApixZSfcjnz3MtpauCD6vTdSwUvbbHV,1673106877,2023-01-07T15:54:37,0.000005,4cc8e6csrEZgNVBmpGfcSRSXUS4ruDoxkBFb5iCd2iNq,dec,1,1,0,24wnH1dcaVFhWYQP5h9wdNE1vPCfh9Sy5UPHCRFPj5fk,0,1.0
3ge9iYD3KpxARndFNTCK13KF34AWB2MNuGeiqaRa9TubLHTsQtjLBeiHfS2jaMZJWqPXMFu5pZBGtJsecfuh6YNX,1673106868,2023-01-07T15:54:28,0.000005,33PgRxrK24ycQX1uieLidDt9yMbrfWM5hWSmveJ4myzo,dec,1,1,0,68oPBgSN8NDifDjCNo2sGj5KFdsZrcDHnRHuRZ12CSya,0,1.0
45rAqqUpyPdQpbQrxYS5FitFsZ6HYqNrPBfgbYdaAsxLvhmCE2Qo68XJfu4HnyMwtMQQCtwdm3Wd6iu5SdY1urvf,1673106858,2023-01-07T15:54:18,0.000005,8LXaZk8LZcCw32QmMfYmLyqyFRP8HiZBwxHtCvmDGsVn,dec,1,1,0,2nDGEgmxV2N2sKvW3urteHTVe7QH1Pibi4DZ9vERfw5a,0,1.0
2KGx7ySCKT8tGNs8LzW99ZoSFxKorBMJprDA8MiqPDVB2TB1WxuP6WkxCuxa2ukqar9eVgAo2mz3hBL5yjAhYGR9,1672971389,2023-01-06T02:16:29,0.000005,Ge1vXsg4GBb15s2nKDjVjA6xEFc9nEyxAuChEgwjqekS,dec,221374351,221374351,0,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,1.0
2jHoJTiQqUBzjuGEHyfMXhu7tdiMebMgvBWUKRh1kCTVEz1qXPzBWdnF8pKGzUqb6PrCndqLQjH9qG6pCDLdpsgz,1672971378,2023-01-06T02:16:18,0.000005,3R4qmrwAPqEfAbFWyX8CLMTV2QRHthG5Xha42kniaHgQ,dec,15533374912,15533374912,0,GPyzPHuFFGvN4yWWixt6TYUtDG49gfMdFFi2iniTmCkh,2,1.0
3tyTwUic1xjE2CNWvF9qnpXiKdjGwQSJPJxFMypyV6actsbJMWmpzRuVcwutFZXPtpFCmJ7sqG1UyG44BdiayvYV,1672971318,2023-01-06T02:15:18,0.000005,Ge1vXsg4GBb15s2nKDjVjA6xEFc9nEyxAuChEgwjqekS,dec,100000000,321374351,221374351,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,1.0
3tyTwUic1xjE2CNWvF9qnpXiKdjGwQSJPJxFMypyV6actsbJMWmpzRuVcwutFZXPtpFCmJ7sqG1UyG44BdiayvYV,1672971318,2023-01-06T02:15:18,0.000005,3R4qmrwAPqEfAbFWyX8CLMTV2QRHthG5Xha42kniaHgQ,inc,15533374912,0,15533374912,GPyzPHuFFGvN4yWWixt6TYUtDG49gfMdFFi2iniTmCkh,2,1.0
516toKavpMg7bzV6S6NZakGwdgsPwyUGDMurHHpAWY2nypF7otj9T5QaV7ocfp75u8L4qD3CpBck8irSoZVg2N9k,1672971211,2023-01-06T02:13:31,0.000005,Ge1vXsg4GBb15s2nKDjVjA6xEFc9nEyxAuChEgwjqekS,inc,321374351,0,321374351,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,1.0
516toKavpMg7bzV6S6NZakGwdgsPwyUGDMurHHpAWY2nypF7otj9T5QaV7ocfp75u8L4qD3CpBck8irSoZVg2N9k,1672971211,2023-01-06T02:13:31,0.000005,3R4qmrwAPqEfAbFWyX8CLMTV2QRHthG5Xha42kniaHgQ,dec,47777777700,47777777700,0,GPyzPHuFFGvN4yWWixt6TYUtDG49gfMdFFi2iniTmCkh,2,1.0
CEwnt25CcisuNdTLtoqY9aTo4jpqPXRwG8jnyGoHrCcYPSBUwadJxtfSf1w8XFyeZxXa74D4NLRnTPwqZjFQpCy,1672970002,2023-01-06T01:53:22,0.000005,3R4qmrwAPqEfAbFWyX8CLMTV2QRHthG5Xha42kniaHgQ,inc,47777777700,0,47777777700,GPyzPHuFFGvN4yWWixt6TYUtDG49gfMdFFi2iniTmCkh,2,1.0
5cwa3mGQhroxgmtVyn89NjRhS3aMezhyPVcPEnNXyjrtuMRoCK44fnkAr4BK93sc2BrMd1nSy9VrWE6jXNqiGoQy,1672804420,2023-01-04T03:53:40,0.000005,8XugS7ZUZrktAmB1n6ZZVofqMoNkFueiagNrL1WKKTYW,inc,11000000000,0,11000000000,SHDWyBxihqiCj6YekG2GUr7wqKLeLAMK1gHZck9pL6y,9,1.0
5GnyLBYMCHUXCy7Li8HEjgTteBXV41WFXjaDvRuqz8VJUAfDdJqNGHRX18zzfX9KhxCpRTZ4d8u4k6o1iurDmjFs,1672743248,2023-01-03T10:54:08,0.00001,VFoaEZKXUVAR1GWDPw8wkPyL9HRjhRKrSQHa8EJcWai,inc,1,0,1,7QbiBbDawmQsvBKUA5Bw49bApHtobQ8M4kh7zGwMA33K,0,1.0
44yjJUn2mPBE1nsH4mVJHSDu8bCd98bXZKJfzfW9pHbt8BjfvyBFX458ATWVWd8gUn1eycmbeickkQBve3GsU26A,1672686353,2023-01-02T19:05:53,0.00002,4qddhPoK6Fxumjr4mndLhF3a5VmbouenC6SzFPPmhZzy,inc,1,0,1,BGgRCLzg3W74cjm1Wgbmnd4ZDhPS6NCjXWXpbmwNUpKP,0,1.0
5bzzeDnze4QPdM5YeLwhPurrtxnXRdKbD9QC37NHqFWtcAdVMRaPM8QrWXMPAKhBv5DYdXAaqBpede6QhJJiDiE5,1672686353,2023-01-02T19:05:53,0.00002,HX1zUnbz7xVfsmeiTJPCfnJeseZ1nWc3eYSwwuirwUtz,inc,1,0,1,FnQTHvMCGsUmy185PZvscknW7PNMsAHNRXcka3zAWCQZ,0,1.0
4Aq1JPfZLWbXiuWQ6NBs5vXs297oNQy42GHzdTRzwNaLzN7q8q3rFbtQUmHZF1aP4o47NDQ6VrZcYB32xRFgg3TT,1672686260,2023-01-02T19:04:20,0.00002,4cc8e6csrEZgNVBmpGfcSRSXUS4ruDoxkBFb5iCd2iNq,inc,1,0,1,24wnH1dcaVFhWYQP5h9wdNE1vPCfh9Sy5UPHCRFPj5fk,0,1.0
4tvDMdXhmx6dZ24nZWkUqRVDSsSa8oYrMD229MQUbHJDGvNS8jDvREzVhdET67pPQsMCwdCAaisXJtXgF7daDE2B,1672686260,2023-01-02T19:04:20,0.00002,33PgRxrK24ycQX1uieLidDt9yMbrfWM5hWSmveJ4myzo,inc,1,0,1,68oPBgSN8NDifDjCNo2sGj5KFdsZrcDHnRHuRZ12CSya,0,1.0
5C6qdKuUP1JXHg1C91froLfSvAkuvZyKVb45KTvFxdGFPtqsANsRNvnVmZRDkEmyNXZ3XSTZXSHaHv1SXFo1PqRn,1672686260,2023-01-02T19:04:20,0.00002,6MQp38nDm6XavqFeVZLc2B9YzMXgvRyZCJbzyGJXPYCq,inc,1,0,1,2E9kcG2Qd24C7XahPQA6XbzACzGpfykmcT4ECM7NE2nG,0,1.0
2FBsdEU6qK4zhy5qtRZdy4RriCW2NJT7aQn8wWj3FuppU9xNeMdd1cva9r7PcPqYejDruhSXuEzd2gCrLABL7b64,1672439570,2022-12-30T22:32:50,0.00001,13VprQkeyaxMjQ6xtj1vtm6EygxpRGqKSHJU81ZUQv9N,inc,1,0,1,HU6gUkfGNpjR1o5byFCWwZENcWvumWPDswL79unGKFfQ,0,1.0
2hV4esDX1kdjUhDQhbRU4BHosmk7QXLtmxAbZQ9LmdMjJ29HYurGbdCqepx2uJKsa6TrSZyeYukB46UsJXTtsXaG,1672439570,2022-12-30T22:32:50,0.00001,BWnwADCxeFrKG5Esn49wjMA9NeULkLrBfp9YEEBa2KuK,inc,1,0,1,ELan3qcpuKJFfoHaTpGTm9mhbFSTGyuWWthgibipWFpf,0,1.0
3Pj4uisK5akWWDFUAJ16UhxrKvkATKcRSP4UzWMYLQZmUXW8RTuY3hFcG7rFYaC4HipQUqW2AjDnfZWx8rMrVK8x,1672439570,2022-12-30T22:32:50,0.00001,4wrrkBjmMxAxurjoogd1BxDWDvYEPFunfhSMT8dgSVTZ,inc,1,0,1,8hcjajED1JxikoTG5NcxiygCz5YEq95n3jgQgWfTKxRY,0,1.0
3zqfmsXKyW4zF18W9bWJcEQNCGnW2Y6UyVGMThAedqPhoy29rnnymwpUMAG1MF6CdVUQSieBir6m8Fu7WGRTgAbS,1672439570,2022-12-30T22:32:50,0.00001,4zMZp62PJDQgRVZ5UVzVw3sygP8R56FXP6mPQd776enu,inc,1,0,1,9yq1DD2UQENcnwEmemYXvxKFJbKHZkygt1HCM2VHyxCu,0,1.0
5qv1tnqrXUBSuYJxynUE3GB7JvMzzXiw1ZycxBTJnNaSjSeKHsRe2wJv5dXxKZZ9MwihV4DPvZudMpaoUhZJ4eWy,1672439570,2022-12-30T22:32:50,0.00001,6zyJi2MhEpSbpehKj742NYkHL9dpaXx88xHPcwd56Get,inc,1,0,1,M7wyAFMq4AoWnignwaT6n772hq3qireBaNtNCqfZJHG,0,1.0
CXMPoGEgQPCYNnQJb8fk2JsVAkTdqvaAgnGYTheTrjNMFJ6dPceuM1dwJgYioosSxVimc3HcDJrVDJbkNNm3QJ6,1672439570,2022-12-30T22:32:50,0.00001,CyZJzAoQWfqAAuLVJDcmXKWVc68KRCEWE1EzW9C2hToj,inc,1,0,1,6RHCzkP3d8y5saryBWc3dyWHvVtsAZTi1siKChY5CEvU,0,1.0
HfqquX9nGLkJ2Ynjq8DWp6MyX9LVuqxf8QstMw2WPr2EmSkrkkcJwECvCyHVqvX4KF3M4jy2HyhBpd7LiFK89Pv,1672439570,2022-12-30T22:32:50,0.00001,E3va7xLk752cqB4SLk12Cmks7Ci2aus4i2ygCY8F6orn,inc,1,0,1,3QVLzrHc6gpir65zZRwE1bdJMRnFfQjNMZvfemLFg97m,0,1.0
3UrWnPkb5SNeh3nzLo93FrCkSBvma7TBkU1veXQbvjHyVTtBJtKYa9Msn18NyuDiPPkz4qN8MAW3mVLfAzaEHpq,1667409616,2022-11-02T17:20:16,0.00002,8LXaZk8LZcCw32QmMfYmLyqyFRP8HiZBwxHtCvmDGsVn,inc,1,0,1,2nDGEgmxV2N2sKvW3urteHTVe7QH1Pibi4DZ9vERfw5a,0,1.0
41cT5RiSP33h6oJSH8tjhdUsppuy5BadhXqWDowsaaBaDo6HewmzhiGDhR4FCAwj34EUYV57dmubUkrUNbhAoVnf,1667317835,2022-11-01T15:50:35,0.000005,Ge1vXsg4GBb15s2nKDjVjA6xEFc9nEyxAuChEgwjqekS,dec,324428372,324428372,0,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,1.0
gSQ1ZdjNs5H7LGbEKPR2RmtLBHrJ9SewZb2EoQ731sHEH9wkuvSuKFVnUNZCgL6mmN4mGnZzM2DxLaRaTymHDPa,1667224997,2022-10-31T14:03:17,0.000005,Ge1vXsg4GBb15s2nKDjVjA6xEFc9nEyxAuChEgwjqekS,inc,324428372,0,324428372,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6,1.0
